index,residual,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
5.350000000000000000e+02,-1.594905018548316289e-01,1.189823649141629053e-01,-1.861272182186154284e-02,3.750278174215581073e-01,-5.497784454804472559e-02,3.975668570745201358e-02,7.204599357231654400e-02,1.518769428145004541e-01,8.658534610060054926e-02
5.360000000000000000e+02,-5.698562408227527687e-01,1.194234075105864851e-01,-1.615335555981094531e-02,4.625158373995620353e-01,-2.523598373057158242e-02,3.973088980116509100e-02,7.350768173731524191e-02,1.722048926085228138e-01,7.177538246455321402e-02
5.370000000000000000e+02,-1.089050614588565891e-02,1.273729124349173292e-01,-4.840878869897987657e-01,1.297619651380919725e+00,-4.588108898211551989e-01,4.007562855432763443e-02,6.310975587805435494e-02,6.417541732968293222e-02,5.465481928493218927e-02
5.380000000000000000e+02,-1.117198288044208621e+00,1.260035864700134178e-01,-6.011809350767551852e-01,7.508133668866882049e-01,-1.712979879343902445e-01,4.015939408193573007e-02,6.692071184518796900e-02,8.516519780640344206e-02,6.748506897554001904e-02
5.390000000000000000e+02,-4.429715397879623318e-01,1.163618279995533716e-01,-1.111299466087208587e-01,4.304878449919631311e-01,-3.527847372402734272e-02,3.959186099909997592e-02,8.771600561628523085e-02,1.391044375011964984e-01,6.827677802365311743e-02
5.400000000000000000e+02,2.565875115185058064e+00,1.288905400382607258e-01,-4.445209911121815738e-01,9.647868919085160755e-01,-2.704494609015315465e-01,4.009769587611958924e-02,6.740986237401594416e-02,4.804592722955126904e-02,5.871109208172237831e-02
5.410000000000000000e+02,2.322694043271491537e-01,1.193444313908731402e-01,2.145823720477828961e-02,3.538814788217792273e-01,-4.789143787889994786e-02,3.984076731680680217e-02,6.985060894199429660e-02,9.771890083265434568e-02,5.523442727935944097e-02
5.420000000000000000e+02,9.260695458920822909e-02,1.202522234465656092e-01,-4.672786863541349492e-03,2.546202040675717981e-01,-6.303967669394923423e-02,3.985992558363537358e-02,7.076182175300572974e-02,1.228775227303704476e-01,8.301194463106045807e-02
5.430000000000000000e+02,-1.097328768417341338e-01,1.158473171288037923e-01,-1.360111939230056466e-01,6.299976779162291818e-01,-6.979372898333539854e-02,3.956682545854358496e-02,8.399538656899817324e-02,1.309138806703684377e-01,7.558735560739396342e-02
5.440000000000000000e+02,6.371846063541201088e-01,1.182215568836086500e-01,2.317374995291896986e-02,5.049472368472083250e-01,-2.213727989838422741e-02,3.972983015249494793e-02,7.501118353587642174e-02,8.201480982859074564e-02,6.164214386500906778e-02
5.450000000000000000e+02,-6.669025113004593830e-02,1.267868583949574857e-01,-7.139200453490298637e-01,1.305033120323533247e+00,-5.237538328871728099e-01,4.009524063728044790e-02,6.472844266834593130e-02,6.873172712509070803e-02,5.331505063497701813e-02
5.460000000000000000e+02,-3.274868688023751528e-01,1.293184992505122533e-01,-1.045765460045773032e-01,3.179623967758414826e-01,4.181940495040402384e-02,4.024054159522988394e-02,8.902529535530824545e-02,1.725220491252579536e-01,9.200307679583509535e-02
5.470000000000000000e+02,-2.636618141374402757e-01,1.183746883864043031e-01,1.429650590109850239e-02,5.316477281110246755e-01,-2.236144438099890719e-02,3.970558678053563023e-02,7.300146424469479423e-02,8.219727101125089141e-02,6.264083751956227297e-02
5.480000000000000000e+02,7.153215920052966026e-02,1.151667750841854077e-01,-1.531651731091795976e-01,5.026592758165306929e-01,-3.027528567347821664e-02,3.957129173188084215e-02,8.088729000533737001e-02,1.563855137431034437e-01,6.578781524672522307e-02
5.490000000000000000e+02,2.003295242253735342e-01,1.268152312375792345e-01,-2.320331561780414886e-01,7.337444764035269129e-01,-1.413212067701279107e-01,4.003230118504056551e-02,6.978972078215298080e-02,1.244407288035978276e-01,6.472529463194517940e-02
5.500000000000000000e+02,1.227445355540583705e-01,1.219876654555922812e-01,-8.805852180070225521e-02,5.663502920679899244e-01,-5.238923449936390420e-02,4.002210535838695432e-02,7.632528540367390646e-02,1.645909185594320590e-01,8.642343999604448768e-02
5.510000000000000000e+02,-2.423813614908590375e-02,1.229402779913595367e-01,-5.692033768679081313e-02,3.943339466476659672e-01,-8.064945497784867245e-02,4.021117313257788900e-02,7.177703610524614752e-02,1.608946384950620812e-01,5.370640412923869539e-02
5.520000000000000000e+02,-6.618819376679712096e-01,1.296440677069888026e-01,-1.310056904857083981e-01,8.482336780448881397e-01,-3.972464873705289223e-02,4.018669286966201903e-02,8.116029486265523285e-02,1.140197867935725112e-01,8.972304360804334022e-02
5.530000000000000000e+02,-2.744526250361013497e-01,1.208432804072040179e-01,-3.622719740169458302e-02,3.826301687947051278e-01,-6.749525208441070623e-02,3.988241510886362390e-02,7.267521766853782261e-02,1.279412600877632145e-01,7.882622735651924339e-02
5.540000000000000000e+02,-6.652753699580403468e-02,1.183059246375760820e-01,2.129108281675945111e-02,5.139847887909146928e-01,-2.380501780544582932e-02,3.972032951577396387e-02,7.526423559331661683e-02,8.242217569945793632e-02,6.315054020978007332e-02
5.550000000000000000e+02,3.997544085417559234e-01,1.176538435496207458e-01,-4.539582423718550169e-02,4.113860649728230956e-01,2.392444968730574398e-02,3.962268173223946338e-02,7.106129566221201788e-02,1.264877538533805412e-01,8.204682631681080307e-02
5.560000000000000000e+02,7.311574309602722477e-02,1.183092365965456583e-01,-1.761023019870796777e-02,4.398584036564671673e-01,-3.861396808973480838e-02,3.965663539891168404e-02,7.418550883898310244e-02,1.456577984140070003e-01,9.382271838089979721e-02
5.570000000000000000e+02,4.454078765697851855e-02,1.171032716899337855e-01,-7.036428252842770459e-02,4.063067534415063520e-01,6.760340510480195020e-02,3.959975894879568664e-02,7.924592103635835771e-02,1.168354319721927603e-01,8.345279780400377545e-02
5.580000000000000000e+02,1.015339303941757698e-01,1.166110087376963089e-01,-9.909289940740256819e-02,4.723097123408792619e-01,2.343604845242980295e-02,3.958105379080183173e-02,7.504279797241951433e-02,1.186176397537897498e-01,7.679080179005598472e-02
5.590000000000000000e+02,1.025164948081942473e-01,1.212102346880032794e-01,-1.211634145683683494e-03,3.197776914123727776e-01,-4.908380563283081671e-02,3.992966055377601686e-02,7.502432710872404542e-02,1.384275074320874266e-01,5.108492445057340875e-02
5.600000000000000000e+02,-3.888114706433045548e-02,1.180447236380703091e-01,-5.791535342828957322e-02,4.281778808164827810e-01,-1.482806565094381065e-02,3.968945051937607799e-02,7.677313606247473943e-02,1.716827833666446368e-01,1.000380052433605810e-01
5.610000000000000000e+02,1.257877995347149447e-01,1.169784140467013123e-01,-3.620200312452377667e-02,4.577629946825346741e-01,5.988263149258607823e-03,3.962770325301850916e-02,7.117735693489687931e-02,1.259789824734706687e-01,7.275209554696322745e-02
5.620000000000000000e+02,-3.590075989187542782e-01,1.296457363935073770e-01,-1.210089320449771882e-01,5.066893275765161908e-01,8.438348746544782619e-03,4.022259795154065065e-02,7.999329936094798366e-02,1.413826957576629073e-01,8.598869453550497810e-02
5.630000000000000000e+02,2.480950688220213696e-01,1.254116562904914467e-01,-2.557899254599531047e-01,1.012322679992770702e+00,-1.673214301465693332e-01,4.001059585446124778e-02,8.353569377353682601e-02,1.432483091907447992e-01,9.875654670671742130e-02
5.640000000000000000e+02,2.339778413092189202e-01,1.308145419935559384e-01,-1.229259474146803255e-01,6.838521263901685687e-01,1.057291865718096302e-03,4.022931749382473166e-02,8.101678166275151638e-02,1.174462617427354111e-01,8.047575022113775955e-02
5.650000000000000000e+02,-4.907473709494963865e-02,1.275054827221573928e-01,-3.293983765978523715e-01,9.185941396581434049e-01,-2.708807478876408270e-01,4.005468868407749405e-02,6.629433639596657435e-02,9.353555292165341428e-02,5.796005582939529194e-02
5.660000000000000000e+02,-1.252123788302544893e-01,1.222995545763319869e-01,-8.705158274358842929e-02,4.894340383523696492e-01,-1.132126017337762303e-01,4.000880629491655044e-02,7.467738961393495523e-02,1.503928104017650813e-01,7.492983871804116680e-02
5.670000000000000000e+02,7.114483626373934166e-01,1.268934619906744998e-01,-3.137809094858258763e-01,9.112619857554251634e-01,-2.816653490830782203e-01,4.004800027407373619e-02,6.610653821892398252e-02,1.174249699383636270e-01,5.832746187989657632e-02
5.680000000000000000e+02,7.796990508048559088e-01,1.308769071901512149e-01,-1.367191289129044141e-01,7.646559740840577213e-01,1.443639612095932306e-02,4.019765213386368441e-02,8.381631784955202724e-02,1.094908216704625070e-01,8.195202764441514298e-02
5.690000000000000000e+02,6.725874419519586866e-02,1.186730181143068608e-01,-1.233941036423450571e-02,4.320291233102507289e-01,-2.932861411880626629e-02,3.968862386194221825e-02,7.932327978159822712e-02,1.520485751245158057e-01,7.959752961989428888e-02
5.700000000000000000e+02,-3.772742489216834860e-01,1.181339413265210248e-01,2.421665503437375744e-02,5.025824746881863980e-01,-2.082826056884053145e-02,3.973285261960740611e-02,7.509618405734030944e-02,8.254539521585503581e-02,6.181270800854832270e-02
5.710000000000000000e+02,-2.599322352724653951e-01,1.184730219025757758e-01,-4.390998058888406080e-02,3.942385836168461610e-01,-7.419615855726262484e-03,3.970155801877082308e-02,7.552799263457751766e-02,1.759954173112835973e-01,9.587453231081113914e-02
5.720000000000000000e+02,-1.415104403329808247e-01,1.290855763885986607e-01,-4.365164234831664380e-01,9.332917771280305752e-01,-2.503115823453769262e-01,4.010254390304055644e-02,6.724139800370607101e-02,4.786968012428847313e-02,5.901297939342182997e-02
5.730000000000000000e+02,3.481686371772174660e-01,1.172574454235199709e-01,-6.987865025964275223e-02,4.833523404192019424e-01,5.357433509560773077e-02,3.960427981084585491e-02,7.802817349557482351e-02,1.257503241277115602e-01,8.595663166072567418e-02
5.740000000000000000e+02,3.153769622665447137e-01,1.180303017948862304e-01,-1.534676000703859983e-02,5.278610690535244787e-01,-3.022295033381405122e-02,3.966676254908722138e-02,7.218296163218392014e-02,8.791075274248991156e-02,7.297566534163416052e-02
5.750000000000000000e+02,-8.967718866248436393e-02,1.210891888301584701e-01,-4.700855656989245263e-02,4.226741062369598900e-01,-7.242724857728501109e-02,3.990649813419842179e-02,7.306755798986508399e-02,1.368726345650227993e-01,7.674778017157771193e-02
5.760000000000000000e+02,3.120814415807367584e-02,1.168156515151869412e-01,-6.089409689016896804e-02,5.552986676303431901e-01,1.461520955843360718e-02,3.961893642483447359e-02,7.555413114283775211e-02,1.680898228005408279e-01,7.203309851491006277e-02
5.770000000000000000e+02,-2.247252332758797322e-01,1.195054193988935726e-01,4.561358395637046294e-03,2.125292983183706963e-01,-5.363710697936916599e-02,3.978097873362152620e-02,6.935529544168528293e-02,1.236985757109730633e-01,8.898266510479539704e-02
5.780000000000000000e+02,-2.943015050248678488e-01,1.158125598112701993e-01,-1.372737399870017916e-01,6.066819548779621707e-01,-6.060914003292890845e-02,3.956290993988687693e-02,8.241293441728508862e-02,1.304437800782042856e-01,7.536506975735395020e-02
5.790000000000000000e+02,-2.905022869070457703e-01,1.291969237397654624e-01,-8.518916744332952207e-02,2.864122078239304536e-01,3.618112282189001050e-02,4.026168423095780741e-02,9.254733115884991590e-02,1.632360866180256331e-01,9.433916087538432582e-02
5.800000000000000000e+02,-3.798966956500363645e-01,1.185599199869408898e-01,-3.578304575586399583e-02,3.861128722321190421e-01,-3.161299489523559502e-03,3.969630041025414696e-02,7.389138641824699594e-02,1.698930795671176608e-01,9.257521856646087899e-02
5.810000000000000000e+02,1.124308806588967119e-01,1.170293229929270373e-01,-7.280109227162108454e-02,4.348597552896273366e-01,6.850769617435564784e-02,3.959557503867476569e-02,8.100547034853668171e-02,1.139934692377850695e-01,8.735250593559179544e-02
5.820000000000000000e+02,2.663892219933202687e-01,1.201354114723347244e-01,1.994933710467817339e-02,6.720853701154121396e-01,-7.998715012159870325e-03,3.981302105889312354e-02,7.199916292329630596e-02,1.194710962368007584e-01,5.954214523315867758e-02
5.830000000000000000e+02,-7.965882745201243731e-01,1.196156423015484332e-01,1.861016872641194086e-02,3.406665958149162066e-01,-4.962649845489245509e-02,3.985118803903660994e-02,6.906298191918942841e-02,9.938611550460503541e-02,5.452633522875059702e-02
5.840000000000000000e+02,5.809018628209832585e-02,1.202093241756685416e-01,-1.307127903422637162e-02,4.222902534615543546e-01,-1.518571934639821319e-01,3.993051281040050499e-02,7.310751713346171077e-02,1.796157130220215059e-01,1.059968503967472497e-01
5.850000000000000000e+02,-1.191490576880802760e-01,1.187217707999497218e-01,-2.823221243782928283e-02,4.819637516337216265e-01,-6.326803740319737746e-02,3.974553304332033299e-02,7.110855535164864460e-02,1.762760235162727784e-01,8.517589105496201074e-02
5.860000000000000000e+02,-4.465686299672235182e-01,1.249041664205930990e-01,-4.573675605088174390e-01,8.454253786999010867e-01,-2.539610775113295138e-01,4.006328348788264215e-02,6.385483832272718929e-02,9.295983508141363039e-02,4.872363488815094346e-02
5.870000000000000000e+02,-1.356313570761253362e-01,1.273376077350373559e-01,-2.023814122061813325e-01,6.338549210104804654e-01,-1.602586666157874984e-02,4.021021719126982585e-02,7.780902286322230466e-02,1.570430044614905263e-01,9.040325701645049450e-02
5.880000000000000000e+02,2.168321131301282484e-02,1.307213114503729123e-01,-1.291216655377746547e-01,7.470780708273740967e-01,-1.767064889073577394e-03,4.020664955071489438e-02,8.303729887387052699e-02,1.104094161734688329e-01,8.271091673673607036e-02
5.890000000000000000e+02,-3.978544836854512323e-01,1.225957491781984321e-01,-1.091676430797049319e-01,5.673508310795081222e-01,-7.743272566003675528e-02,4.014861295977537742e-02,7.179341968880645353e-02,1.401707977355254875e-01,6.135936458101987068e-02
5.900000000000000000e+02,-2.218240617489362632e-01,1.198529038870633917e-01,7.029827278876918731e-03,3.227385771008028925e-01,-1.159410735588886215e-01,3.984959237278627719e-02,7.135125209251678979e-02,1.350417705944008673e-01,8.925006147969401227e-02
5.910000000000000000e+02,-2.321616801269782981e-01,1.237290659484306249e-01,-1.378152871362577359e-01,6.398675022904622978e-01,-7.396643100783704960e-02,4.021245273501190126e-02,7.026846739483229298e-02,1.366021367382960205e-01,6.283090320724529776e-02
5.920000000000000000e+02,4.383435890095762621e-01,1.185307178044095189e-01,-2.769028169591096836e-02,4.991376686027598764e-01,-3.385269142750613192e-02,3.966935858333669324e-02,7.180876671933236755e-02,1.812716866163000817e-01,8.727903529500709301e-02
5.930000000000000000e+02,3.545903652194911104e-01,1.246939867833080362e-01,-2.845960690512449043e-01,5.746293944342877325e-01,-2.431659893033724998e-02,4.002219865699419704e-02,7.982085605526971495e-02,1.559712405647264155e-01,9.749154993821222692e-02
5.940000000000000000e+02,-4.736436645480779362e-02,1.237977486650725240e-01,-1.131188330311577728e-01,5.906401930322140448e-01,-2.196440767747371015e-01,4.000354536948214079e-02,7.314231882095240111e-02,1.521508291163727877e-01,7.203077353972205110e-02
5.950000000000000000e+02,4.073379332327186630e-01,1.252063471800065886e-01,-5.562899651334256568e-01,9.237860127892991713e-01,-2.913655278802473880e-01,4.007468952477999391e-02,6.421779246139770747e-02,7.983877980386849815e-02,5.067770895683530036e-02
5.960000000000000000e+02,9.931859488554535265e-01,1.276570928068526400e-01,-3.377231953442521584e-01,9.567269422572274307e-01,-2.694910487590179704e-01,4.005708275524593603e-02,6.654003938138025598e-02,8.700602034280102703e-02,5.748039510340293562e-02
5.970000000000000000e+02,2.992064722905002361e-01,1.248715512402370220e-01,-4.084853397565870181e-01,8.218883178239254628e-01,-2.460721916400896159e-01,4.005580038381371250e-02,6.381474280453583448e-02,9.475565251079245965e-02,4.816090779118924886e-02
5.980000000000000000e+02,7.080678293520059619e-01,1.278326686712952520e-01,-6.351942780522470411e-01,8.786692046352522212e-01,-2.429145565099421200e-01,4.015424501696450432e-02,6.721278635026828319e-02,7.113185903387650444e-02,7.108262327259466662e-02
5.990000000000000000e+02,-2.598174725384543304e-01,1.162386452612498150e-01,-1.072935480045490997e-01,4.414123872022134298e-01,-5.036036159719669419e-02,3.959025182631230322e-02,8.661606871448956912e-02,1.374152951279463963e-01,6.815701654848767277e-02
6.000000000000000000e+02,-2.386215448465061506e+00,1.281854206756970482e-01,-4.589950265864261025e-01,1.195757335156704126e+00,-3.428880888176533137e-01,4.008478182489653985e-02,6.534634696883166727e-02,5.685687496713957151e-02,5.774344111497424492e-02
6.010000000000000000e+02,5.359450975547951357e-01,1.189193572857205339e-01,2.202991470041996969e-02,4.379547660724860125e-01,-3.562212186873305736e-02,3.978621818188612241e-02,7.161016951042688261e-02,9.055484758491638697e-02,5.565986904215276809e-02
6.020000000000000000e+02,-4.301872608573763523e-01,1.238059402508062679e-01,-2.381728826777761432e-01,7.043728370276741702e-01,-1.606296808464728609e-01,4.003781144405673537e-02,6.619557444970260163e-02,1.022061961377516287e-01,4.767413219094784188e-02
6.030000000000000000e+02,3.896031881134319197e-01,1.274234326649142379e-01,-5.751027594571528345e-02,3.063633861259620339e-01,-1.827556143097472385e-02,4.032928262213087561e-02,9.008797153289944959e-02,1.724674543375061264e-01,1.027087963245957303e-01
6.040000000000000000e+02,-1.359744644256104529e+00,1.272194091752285594e-01,-6.588620540855242291e-01,1.325979339860109185e+00,-5.396826555686713434e-01,4.009409495537531037e-02,6.349463563257098930e-02,5.920554099402868670e-02,5.250723821845430794e-02
6.050000000000000000e+02,-5.504375836107489040e-01,1.258518487889150050e-01,-2.140794445099136190e-01,1.134116571631571979e+00,-2.201246663752297328e-01,4.001099093471691126e-02,8.107286809372800385e-02,1.421502834684321703e-01,9.924263880866390775e-02
6.060000000000000000e+02,-1.626559649858161372e-02,1.185734553786793460e-01,-3.450840806563842261e-02,4.599561946271963908e-01,-4.909293817461340970e-02,3.973081516882032843e-02,7.267112936271538648e-02,1.658606847594042422e-01,8.763235564901690478e-02
6.070000000000000000e+02,-4.177476580994262667e-01,1.211861183747493659e-01,-1.788191037630768032e-03,2.614456800996752261e-01,-6.478901087577709772e-02,3.997949519196496854e-02,7.314572848117789627e-02,1.351900565500499529e-01,5.111728768529038430e-02
6.080000000000000000e+02,-1.149004375264463425e-02,1.169184801771524507e-01,-9.018719575625226692e-02,5.316457107203509391e-01,3.776058345817161210e-02,3.960703307571641907e-02,7.854078642705701607e-02,1.489607742553557546e-01,7.447919352046392105e-02
6.090000000000000000e+02,2.131394699288518269e-01,1.186946494702329630e-01,-2.648804527931891348e-02,3.555006503118784966e-01,-1.547752507176501924e-01,3.982110145343778496e-02,7.546382847571245223e-02,1.631847687879633968e-01,9.899077742545411840e-02
6.100000000000000000e+02,1.286509717392133115e-02,1.187888671695056519e-01,-2.671553174558767216e-02,4.404672375526812456e-01,-4.877588229410804999e-02,3.974359596359618857e-02,7.258544244114135957e-02,1.691959022161855231e-01,8.827302461933554667e-02
6.110000000000000000e+02,3.765764709493392148e-01,1.292500917424035389e-01,-7.527482829050261004e-02,3.390023512526660898e-01,1.987607660051351338e-02,4.028077960101041077e-02,9.268452307589074290e-02,1.546245866133086344e-01,9.612495333051079838e-02
6.120000000000000000e+02,7.573625813720090937e-03,1.184220004424804129e-01,-3.232973507058255896e-02,4.365013654030864276e-01,-1.033991064023129652e-01,3.975066755327304885e-02,7.259976356752370630e-02,1.633180490888248015e-01,8.489860335695154081e-02
6.130000000000000000e+02,5.553218899842791156e-01,1.274760599575233966e-01,-5.941100911306473886e-02,2.704196394446194418e-01,-1.087817879121918963e-03,4.028934537960929957e-02,8.819468863860030483e-02,1.738206116703362170e-01,1.004766947209737027e-01
6.140000000000000000e+02,-1.320963731019486609e-01,1.157845249827481743e-01,-1.382759111448679246e-01,6.016044932195686590e-01,-5.855132006073816148e-02,3.956184695028929638e-02,8.265540528013838595e-02,1.324474433994652645e-01,7.536350489631751803e-02
6.150000000000000000e+02,4.853596041845334441e-01,1.262113790929919599e-01,-1.832951135225776573e-01,6.204001462324039151e-01,-1.537521761034460477e-01,4.002609059460556645e-02,6.882436142540600266e-02,1.510908645816606000e-01,6.493188502430587150e-02
6.160000000000000000e+02,3.521839646562904477e-03,1.186169804260367444e-01,-3.619628036485510181e-02,3.853699308404025525e-01,-1.051475834706614917e-02,3.970999582848921267e-02,7.423432860095943719e-02,1.667143749083489224e-01,9.473088074468233311e-02
6.170000000000000000e+02,3.288525363263177237e-01,1.225927960276119860e-01,-8.294350371851225145e-02,5.053522831684309491e-01,-7.333934135718653269e-02,4.015672416300444802e-02,7.053703670902310152e-02,1.533063052057347109e-01,5.753139746373287650e-02
6.180000000000000000e+02,-1.853365853656143147e-01,1.253009193134837773e-01,-4.734714211550664076e-01,8.560049285905952932e-01,-3.021305388283632709e-01,4.006000494112860189e-02,6.416277863161191919e-02,8.968836584407793855e-02,4.943589217111594297e-02
6.190000000000000000e+02,8.469325152178610594e-01,1.279568930040322905e-01,-3.461020053622211323e-01,1.046578927146577520e+00,-2.487551811160829685e-01,4.006014199432468559e-02,6.644735247471936224e-02,7.870534765385799048e-02,5.723578148701242291e-02
6.200000000000000000e+02,1.326766659215211086e-01,1.310952595165016110e-01,-1.344350129219710754e-01,7.311857088241004998e-01,1.298777090899912168e-02,4.021077492350354915e-02,8.394127995281897014e-02,1.144043338233615981e-01,8.180569721003520811e-02
6.210000000000000000e+02,-2.916905425417781195e-01,1.205586488197575440e-01,-1.827087023056715720e-02,2.967397949021881587e-01,-5.531202513357787176e-02,3.987758188509167578e-02,7.343310723951032570e-02,1.154172231666318327e-01,8.380339337745393302e-02
6.220000000000000000e+02,1.557993542160591161e-01,1.286473827393845026e-01,-1.359106928863159369e-01,4.317539124442308918e-01,-9.407895718492449016e-03,4.021562400536143195e-02,8.650291128674665597e-02,1.515108673239453640e-01,9.787756791607500617e-02
6.230000000000000000e+02,7.201264547220087575e-02,1.157183208418660902e-01,-1.229222961806651637e-01,6.475265700676892111e-01,-5.416412405077043052e-02,3.958201571390847912e-02,8.490215174429753542e-02,1.410025966613400739e-01,6.959191584251969709e-02
6.240000000000000000e+02,-1.965205668847230802e-01,1.211746272591269075e-01,-5.491283938515537782e-02,4.428861660979143133e-01,-1.017943264675224557e-01,3.988139158855665695e-02,7.315526844282629892e-02,1.456795210157695308e-01,6.972536528118865318e-02
6.250000000000000000e+02,-1.393871053776278846e-01,1.224726099547198410e-01,-2.289484809787575570e-01,5.420934056468188489e-01,3.755493960094478251e-02,4.007658237814709645e-02,8.359592845798645422e-02,1.552258457276653458e-01,9.974995772327413524e-02
6.260000000000000000e+02,-7.350701185913075530e-01,1.284974023014054112e-01,-4.242821716756453587e-01,8.886751227952545129e-01,-1.816376291688125977e-01,4.015816301883134293e-02,7.154426422874619884e-02,6.724012434617754330e-02,7.711445506932483596e-02
6.270000000000000000e+02,8.070628513827782236e-02,1.245663027867836004e-01,-4.379544895812553795e-01,8.610262121331453411e-01,-2.160643366508196994e-01,4.006777913498678345e-02,6.422308360018945395e-02,9.608070878323267394e-02,4.790357655067310760e-02
6.280000000000000000e+02,-3.433975333931005292e-01,1.176011536952018821e-01,-3.519505116980178178e-02,5.170472350630996861e-01,-2.510866161078010791e-02,3.964369509334527558e-02,7.113255930871265065e-02,8.809737155096471206e-02,7.605346518109545872e-02
6.290000000000000000e+02,-1.221908485333793593e-01,1.200341402839798233e-01,4.512123528590809840e-03,2.503177421097975697e-01,-7.213950665912403915e-02,3.984446997478099245e-02,7.086713203695241270e-02,1.225243007487849672e-01,8.354658221168191623e-02
6.300000000000000000e+02,-4.963001121505975499e-01,1.154319487443173642e-01,-1.539939949604400282e-01,5.202473770212708848e-01,-4.763469025016808800e-02,3.955586482742783072e-02,8.879695379078873796e-02,1.495853566051065509e-01,7.556005595294619515e-02
6.310000000000000000e+02,-8.306282848478949155e-02,1.237091625243557369e-01,-1.071965451417547371e-01,5.771546732241722433e-01,-2.149316702226589659e-01,4.000389608368121880e-02,7.287479415465862587e-02,1.542118933819903448e-01,6.899975558933234276e-02
6.320000000000000000e+02,3.624064492726916109e-01,1.254398565754675232e-01,-2.929332465079606540e-01,5.858330598489582819e-01,-4.634552719043779495e-02,4.002773294559985873e-02,8.168866167466828920e-02,1.555335520716558950e-01,9.590392340008550842e-02
6.330000000000000000e+02,-2.838646555367604352e-01,1.203018720466158958e-01,1.034104084595383402e-02,2.868717272793617767e-01,-6.098336917585737982e-02,3.994263599737109954e-02,6.830230580527266171e-02,1.295781217162429999e-01,5.272847741074346284e-02
6.340000000000000000e+02,-1.440448033078224888e-01,1.186701647406070426e-01,-2.779412250498626558e-02,4.998419258661381814e-01,-9.893148279811650458e-02,3.976013353828657809e-02,7.088499977038016653e-02,1.785328403655136453e-01,8.243656327832482589e-02
6.350000000000000000e+02,-1.759459117880426138e-01,1.285029443198864585e-01,-6.935157916145363866e-02,2.995641187264450611e-01,4.756846536219272448e-02,4.028358768652984950e-02,9.126609689547003634e-02,1.677043666545625089e-01,9.693015193935734797e-02
6.360000000000000000e+02,-1.710152941753706468e-01,1.285871549213699894e-01,-3.518436198580518481e-01,8.589801220504520440e-01,-1.189132634963674939e-01,4.016501214415511833e-02,7.463046730033162657e-02,7.198115944617423934e-02,8.327580621501683156e-02
6.370000000000000000e+02,-1.893840636316228565e-01,1.207682297133276794e-01,-3.373784032548088341e-02,5.083885924950626301e-01,-9.241449877269131141e-02,3.983597497986545583e-02,7.315653577265499030e-02,1.388824639566147712e-01,6.974432641289766976e-02
6.380000000000000000e+02,-1.774724946685981852e-01,1.289690025149688168e-01,-1.527400686427592136e-01,6.195517264323411322e-01,-2.771088375461489006e-02,4.020444281575949463e-02,8.264012097073572538e-02,1.149824264000477297e-01,9.634769704052924266e-02
6.390000000000000000e+02,-1.909227547817823056e-01,1.167103528967321363e-01,-1.001664335867589739e-01,4.535186415031952079e-01,2.554107823407611444e-02,3.958787757981292732e-02,7.317414869471298988e-02,1.136249401662896841e-01,7.410325110837708007e-02
6.400000000000000000e+02,-5.089266149753911561e-01,1.251043167972406833e-01,-1.921226902245967705e-01,4.599043949717914193e-01,-2.333323795029217107e-01,4.003018270427764758e-02,6.336578732799795499e-02,1.585714463232190674e-01,5.371560967712063484e-02
6.410000000000000000e+02,-5.042471185867438699e-01,1.186968478290676282e-01,-1.666834562840128001e-02,5.074458102176364616e-01,-4.934207062708127756e-02,3.967896434383959281e-02,7.482045595930453263e-02,1.647957544410400821e-01,9.143557153738021692e-02
6.420000000000000000e+02,-5.291500807307775167e-02,1.226237240399098566e-01,-8.549261797012074060e-02,4.885819519429879798e-01,-1.491235109863638386e-01,4.000435926928653380e-02,7.223668799835444854e-02,1.469971358893109592e-01,6.496329354554099267e-02
6.430000000000000000e+02,2.846973681350462027e-01,1.226409019599664640e-01,-3.699935131023578821e-02,2.201504787389536588e-01,-7.365832831956060922e-02,4.010607782769370910e-02,7.777809057384857394e-02,1.299740452153162751e-01,5.104269631700733556e-02
6.440000000000000000e+02,2.495401697697904320e-01,1.229567382957049287e-01,-8.850246168072836705e-02,5.297571342142830542e-01,-1.811815972140657927e-01,4.000336219243591507e-02,7.403459079325717951e-02,1.468931787999005201e-01,6.728264013320002512e-02
6.450000000000000000e+02,2.166524242962164226e-01,1.159665555535187437e-01,-1.258902704577441467e-01,5.759184481470280836e-01,-8.007769678657941648e-02,3.957587910907965634e-02,8.582397748685705041e-02,1.431721283709940229e-01,7.686481196504120483e-02
6.460000000000000000e+02,-1.338219207554949552e-01,1.167171367773891799e-01,-9.979241280768556821e-02,4.558922199211581927e-01,1.897430349234293517e-02,3.959499208797533087e-02,7.505420877904921129e-02,1.331680077487537861e-01,6.952739307500581389e-02
6.470000000000000000e+02,1.120412949257544866e-01,1.224979906060752188e-01,-1.104373850345409663e-01,5.553908171329398069e-01,-7.718922763987902391e-02,4.001441772136833663e-02,7.510522320733026280e-02,1.645736991523495119e-01,8.107185200682781590e-02
6.480000000000000000e+02,-3.224587077169280835e-01,1.272369952730447173e-01,-6.003367509652065559e-01,1.375288690467087571e+00,-5.457932439930128776e-01,4.008581017626160203e-02,6.457803505603357253e-02,6.070005358887081703e-02,5.420355783569347219e-02
