index,residual,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
5.600000000000000000e+02,-2.940037739394352201e+00,1.368198817887752625e+02,2.074769226075800077e+01,-6.448248614194369566e-01,6.072998813605520740e-02,-1.224936940888227133e+00,9.610243603499643572e-02,6.745034987927704673e-02,1.538860049389549345e-01,2.627504735696312263e-04,1.178323367699701113e-02
5.610000000000000000e+02,3.221848545582550116e+01,1.563373345653902220e+02,2.061678580155838958e+01,-1.006969867425509202e+00,9.093048431788001984e-02,-8.571784483836168700e-02,9.723619699793738247e-02,6.738164000329820158e-02,1.459403387504598915e-01,1.684853946374155844e-04,1.143313993907607920e-02
5.620000000000000000e+02,-3.960162201816512351e+01,1.410050941979828281e+02,2.330817666624159656e+01,-2.952158906975293462e+01,1.190622450770528890e-01,-4.439196947135779503e-01,1.051968632588730079e-01,6.828488476759117520e-02,1.569496513010808225e-01,2.188945563251286190e-04,1.388458869304215124e-02
5.630000000000000000e+02,2.976213940699770433e+01,1.547078941093380990e+02,2.232457259070821820e+01,-4.855170817732290800e+01,1.693711490740578418e-01,-3.458118786789242449e+00,1.038707450910945213e-01,6.796977723627295465e-02,1.670427877513466774e-01,2.520515182963326537e-04,1.224751528210005734e-02
5.640000000000000000e+02,6.758796976310669891e+01,1.406651697727788530e+02,2.356812939111190275e+01,-2.763191069506237341e+01,1.400838924634306704e-01,-2.145689367735170716e+00,1.085028052169661195e-01,6.829769207384021878e-02,1.588563133067602551e-01,1.908804449362651475e-04,1.285582346687758927e-02
5.650000000000000000e+02,-6.807725472808823497e+01,2.329422405249918882e+02,2.280688481116151678e+01,-6.047567752388847140e+01,2.426216153101788675e-01,-1.556189955987524964e+00,1.039522787582374680e-01,6.802834741369924443e-02,1.371077482583361873e-01,1.186546436511426986e-04,7.450094034605963915e-03
5.660000000000000000e+02,-3.663996716397460318e+01,1.342214300246553478e+02,2.152906338895805050e+01,-1.929398486287976411e+01,7.033536385672913005e-02,-7.234706068540039947e-01,1.039994369955477560e-01,6.795665353289073729e-02,1.477334936126536991e-01,2.441927671600198726e-04,1.021591562721397249e-02
5.670000000000000000e+02,1.169395367122295539e+02,2.231161982839618929e+02,2.266462109701516070e+01,-6.013851338516725775e+01,2.274097971055836775e-01,-2.240610822286503545e+00,1.025422019283158820e-01,6.801669825622774779e-02,1.365019710253235208e-01,1.414358678981045162e-04,8.041986251996514901e-03
5.680000000000000000e+02,1.751863935376090637e+02,1.463437307414297379e+02,2.357987513324803430e+01,-2.971818699881141868e+01,1.555847473619884069e-01,-2.813773286680095964e+00,1.081836560040740775e-01,6.825014290382896975e-02,1.641386567791385531e-01,1.726488475792987021e-04,1.267968808342548673e-02
5.690000000000000000e+02,3.115114310631322070e+01,1.392533535037499064e+02,2.086805936403066752e+01,3.396489634150232639e+00,6.982618515235675116e-02,-1.985003879266620919e+00,9.742620201870981489e-02,6.744856954259843829e-02,1.584057262032775026e-01,2.488324370338890505e-04,1.565164073804351658e-02
5.700000000000000000e+02,-8.611233330470628289e+01,1.753222841743113918e+02,2.085498601496684046e+01,8.727580055503523226e+00,1.070351765460257759e-01,-5.537225409652937191e-01,9.999851120917654934e-02,6.755712585672087045e-02,1.536349351909099825e-01,1.629202214346494714e-04,9.339898660425763680e-03
5.710000000000000000e+02,-4.335987847765930780e+01,1.357258628341828057e+02,2.082458666883935550e+01,1.341997648943644705e+00,5.102732611140983754e-02,-1.260318879869980035e+00,9.452896802514719476e-02,6.746830331197342656e-02,1.534748126451168371e-01,2.240884497314347100e-04,1.140059134486946096e-02
5.720000000000000000e+02,-8.659958458109285573e+01,2.400698875438494326e+02,2.317103837287199042e+01,-8.195417590137007835e+01,2.033171961694230090e-01,-2.497655168107073109e+00,1.086814249157769252e-01,6.810298473096478011e-02,1.389549505566835541e-01,9.585721385920203572e-05,7.176042420632168517e-03
5.730000000000000000e+02,8.067884736372575105e+01,1.487830558490638850e+02,2.063401111501655549e+01,-8.795095876446007210e+00,1.016674345169457649e-01,-1.982300191155005886e-01,1.024902602036908000e-01,6.732594285184965999e-02,1.596898225874132937e-01,2.257975469009563727e-04,1.198216407316572349e-02
5.740000000000000000e+02,6.533833487979920562e+01,1.665786069609447964e+02,2.079943854946746384e+01,8.074908389785753760e-02,1.043532562177415940e-01,-1.892976568987128516e+00,9.568102903542025084e-02,6.743520932328175843e-02,1.488721752164620105e-01,1.637506548087614897e-04,1.178213146685899021e-02
5.750000000000000000e+02,-7.530335724886173310e+00,1.318699909645212642e+02,2.128689352295536352e+01,-1.264620033157977730e+01,5.701472599120203932e-02,-2.821902403512019930e-01,1.053042984150347611e-01,6.779171881575143943e-02,1.458727420993686519e-01,2.168722980695760266e-04,9.433994239142833374e-03
5.760000000000000000e+02,7.772508455685644080e+00,1.535519353658813486e+02,2.058601714352693435e+01,-5.830397990652808282e+00,8.576454809001511637e-02,-2.065236042102464031e-01,9.923128284361269758e-02,6.736774777425681704e-02,1.551842925683223628e-01,1.837173302931505939e-04,1.266439936336951483e-02
5.770000000000000000e+02,-1.401004906361898783e+01,1.325339336472185892e+02,2.100379456335079098e+01,1.705915885324380099e+00,4.774822983034800877e-02,2.051930296161450507e-01,9.908258422433896540e-02,6.759265214234352892e-02,1.411898025961902392e-01,2.358849424126131236e-04,1.325823880474742006e-02
5.780000000000000000e+02,-6.505675162242104648e+01,1.426201276886536959e+02,2.038851337310593692e+01,-2.483355940264656425e+01,1.086547203727589866e-01,-2.441827813119024526e+00,1.105192126511816697e-01,6.727344002233280607e-02,1.732627329472092303e-01,2.381513911282042914e-04,9.687538527506971142e-03
5.790000000000000000e+02,-3.431443290634238252e+01,1.475599897492131163e+02,2.321591016938480578e+01,-2.147935196694531612e+01,7.970425527718144609e-02,-1.091878247833598659e+00,9.866679854941023953e-02,6.834427534054049458e-02,1.813610715385171601e-01,2.574801000039774650e-04,1.752042854664644447e-02
5.800000000000000000e+02,-3.636207113158498316e+01,1.361667824606293777e+02,2.084241470112533179e+01,1.446861526499412021e+00,5.108607153656537225e-02,-1.268677280564562304e+00,9.551106660551343663e-02,6.745993979860137602e-02,1.504511013147301068e-01,2.144938771209784769e-04,1.132732918409179793e-02
5.810000000000000000e+02,5.358338700478631011e+01,1.461459889070248437e+02,2.058852987053811034e+01,-9.908826939090783270e+00,9.227353954916991952e-02,-9.014170430356778507e-02,1.020053163316328448e-01,6.731066644602443083e-02,1.654540433948018807e-01,2.179906740164214976e-04,1.099325513687422068e-02
5.820000000000000000e+02,2.058988705471092118e+01,1.689483144003642394e+02,2.118570551507414024e+01,1.488021542455029156e+00,1.312661917766236863e-01,3.897282785473468181e-01,9.371800858598788864e-02,6.766166036420274976e-02,1.452587972169359920e-01,1.958260747297419716e-04,9.105472855340116314e-03
5.830000000000000000e+02,-1.882661216908865924e+02,1.769534804426336905e+02,2.114027375165867184e+01,3.363782376821236042e+00,9.898669719258419708e-02,-4.285153474409495455e-01,9.461426339037196098e-02,6.774345436872741821e-02,1.425672489175382474e-01,1.683096396318349152e-04,7.854914016355067641e-03
5.840000000000000000e+02,1.589742760516243436e+01,1.343706270412053527e+02,2.111924610840856786e+01,-3.635684750867569370e+00,6.126965205091215033e-02,-4.975098609915308834e-01,9.590721585130708438e-02,6.783663601513689745e-02,1.485248582614898394e-01,2.921171658295607988e-04,1.366909708780431748e-02
5.850000000000000000e+02,6.840646006112102384e+00,1.353023344491329851e+02,2.086355226915613059e+01,7.690358050570196280e-01,5.949778874428151426e-02,-1.449168100993991182e+00,9.878728210951237543e-02,6.753814027513457829e-02,1.430642276922410028e-01,2.327861411691603630e-04,1.385756632609860296e-02
5.860000000000000000e+02,-1.123337078894880676e+02,1.888130719991440003e+02,2.220415035845089236e+01,-1.040800937011387362e+02,2.036300737648703008e-01,-2.489145028423631167e+00,1.057183911518165265e-01,6.803658047818492149e-02,1.265085793849202167e-01,1.446679539946376975e-04,6.632428778855108988e-03
5.870000000000000000e+02,-8.167094852592596155e+00,1.667132963094034039e+02,2.279702692290440069e+01,-4.842228470105448679e+01,1.349032536137737548e-01,-5.373465792465228485e-01,9.573745203977156171e-02,6.826403871890410202e-02,1.571742837993541919e-01,2.047002991349991757e-04,1.478727003430286430e-02
5.880000000000000000e+02,3.530995975199530079e+01,1.438699589980911639e+02,2.354558944153366795e+01,-2.861951820563860593e+01,1.538119121590323657e-01,-2.742809083253682445e+00,1.079112824314276686e-01,6.826320350650130764e-02,1.626022814443137676e-01,1.823822815110865260e-04,1.323994852497502317e-02
5.890000000000000000e+02,-8.108545209506780793e+01,1.772866466736692814e+02,2.182004614646862706e+01,-2.006321284798132609e+01,1.258847217007254826e-01,-3.719283850228786714e-01,9.798998134023284567e-02,6.819652831825812056e-02,1.408744175418735201e-01,2.083370012413437327e-04,9.714317257094682440e-03
5.900000000000000000e+02,-3.654681523961033918e+01,1.329398786498602476e+02,2.105953381396073709e+01,1.800061987054126789e-01,5.524976658329804058e-02,-1.911349897816542742e-01,9.770111024967273461e-02,6.770358251295748031e-02,1.455065480054523741e-01,2.351579003125806163e-04,1.583796517359346151e-02
5.910000000000000000e+02,-5.201638790265702994e+01,1.763959814645937740e+02,2.200834248556513728e+01,-2.740744891186693977e+01,1.349954620011023787e-01,-5.700491843167290185e-01,9.359541483188703326e-02,6.828654040209496123e-02,1.404323556875121393e-01,2.022482961072783511e-04,9.965486354204657754e-03
5.920000000000000000e+02,1.182433706649159575e+02,1.486317758976069854e+02,2.086095471017655711e+01,-2.889912609478410221e+00,8.986764471570622692e-02,-3.850603360726981284e-02,9.785630316280045926e-02,6.742466021946816324e-02,1.450652450866831700e-01,2.251180916540663167e-04,1.178531541856604574e-02
5.930000000000000000e+02,9.536042984388507193e+01,1.502513267523248146e+02,2.216307790436938774e+01,-5.517424829410445142e+01,1.276277689638284918e-01,-8.742904321084161712e-01,1.044715912350837467e-01,6.799427642025919483e-02,1.615736234511696567e-01,2.552721602387533284e-04,1.475644767504477768e-02
5.940000000000000000e+02,-1.551809130085908706e+01,1.441594668011745171e+02,2.192309946051591396e+01,-2.600562032072474850e+01,9.402102511861756828e-02,-2.163341089689073016e+00,1.035359299788343318e-01,6.794797682010776663e-02,1.468046096620220786e-01,2.422892979937111115e-04,1.030375502505369648e-02
5.950000000000000000e+02,5.075682329829709971e+01,1.963813548871543730e+02,2.227835797373157689e+01,-1.247238510914666705e+02,2.199838930321597885e-01,-2.743735988884263399e+00,1.046244228393323067e-01,6.805412855827115692e-02,1.271038629429461775e-01,1.362725580326002437e-04,6.608884216510963437e-03
5.960000000000000000e+02,1.092864285712957155e+02,2.350330779104979797e+02,2.284202870201115587e+01,-6.168256434194068305e+01,2.395228042218905118e-01,-1.693188380464001996e+00,1.044234996872393517e-01,6.803230505827122243e-02,1.376403543053600631e-01,1.134572231722925711e-04,7.347255502827367002e-03
5.970000000000000000e+02,4.773219949804713735e+01,1.859190191397779870e+02,2.219415431765629876e+01,-9.395560763401141458e+01,1.926517595766967794e-01,-2.371036630066453377e+00,1.056414575033307324e-01,6.802501670850814863e-02,1.265341301378986871e-01,1.524767364465566999e-04,6.364074142385377740e-03
5.980000000000000000e+02,1.518619387670148058e+02,1.901885492739419590e+02,2.289389755378097036e+01,-1.422076855803354647e+02,2.113524259692506624e-01,-9.300477276761898171e-01,1.003213017353607600e-01,6.817772023333433518e-02,1.363054628254192768e-01,1.193027954763799340e-04,1.129014627276633820e-02
5.990000000000000000e+02,-3.722067092349929140e+01,1.458330552347854336e+02,2.047682223644090982e+01,-1.580697812080624232e+01,9.603515178711771738e-02,-1.783385780284511668e+00,1.081155898081878480e-01,6.732203160292817012e-02,1.812103191433518390e-01,2.385885296690287434e-04,1.180111625494544882e-02
6.000000000000000000e+02,-4.525487340655673734e+02,2.454147386849653287e+02,2.296455274950477587e+01,-8.747508272800651241e+01,2.301250318483247514e-01,-5.372476268039914515e+00,1.080296397810691367e-01,6.807395201951584041e-02,1.354526510187508415e-01,9.927060039534896002e-05,6.704733409518904078e-03
6.010000000000000000e+02,1.120801972803162414e+02,1.766229556382523924e+02,2.100235385281728639e+01,6.322096885727397364e+00,1.068687290294022124e-01,-1.163522450995695262e-01,9.614366632227215603e-02,6.763962030103906620e-02,1.475133535267360296e-01,1.646311189766968110e-04,8.402503454754033443e-03
6.020000000000000000e+02,-9.014592879203645737e+01,1.592693166998564323e+02,2.192950546721846550e+01,-5.779115649206819683e+01,1.638396346297474604e-01,-1.454799729406965891e+00,1.063594116735941120e-01,6.799807175559492711e-02,1.320607876428467886e-01,1.638243423872562919e-04,6.342230501687141399e-03
6.030000000000000000e+02,9.404461503277494216e+01,1.620144129357951215e+02,2.285052606264056507e+01,-1.256506226670897419e+01,8.324162496451922855e-02,4.303565513637316320e-01,9.808018017001858546e-02,6.844966652645326222e-02,1.802967405463043182e-01,2.548017491183136342e-04,1.665610346921946039e-02
6.040000000000000000e+02,-2.001394336513227756e+02,2.357603091817717882e+02,2.274490967639436079e+01,-1.399776905702226770e+02,2.630574560830188924e-01,-1.035603604439478431e+01,1.030306346114584770e-01,6.808532427417234023e-02,1.290701782441211476e-01,1.134208208439705214e-04,7.749144572699540913e-03
6.050000000000000000e+02,-8.375820837733364499e+00,1.608459686484021631e+02,2.242592955632025209e+01,-4.193789690263893988e+01,1.832099772483329891e-01,-5.830826405913026811e+00,1.031772460760514848e-01,6.796823845738272918e-02,1.614604455215580825e-01,2.676668301943457319e-04,1.157488082861848032e-02
6.060000000000000000e+02,5.032379928434573912e+01,1.355664268032830932e+02,2.083832478557941315e+01,7.077359957262707724e-01,5.928962866840012391e-02,-1.351336048608941631e+00,9.818312433155475250e-02,6.751487961600897980e-02,1.461994618867143436e-01,2.364968286255169369e-04,1.224865614550727823e-02
6.070000000000000000e+02,-8.045731194194131319e+01,1.764633187512855557e+02,2.143163403976753756e+01,-6.012043737751703532e+00,8.344382690712720541e-02,-1.101217382197770878e+00,9.633034101311443997e-02,6.794007413689438779e-02,1.447065020871760310e-01,2.003866279770850347e-04,6.508717563936726111e-03
6.080000000000000000e+02,-3.191906708988269115e-01,1.510385819170045636e+02,2.059365267257355825e+01,-1.224276773788972505e+01,8.996380874172174580e-02,-7.706341051429012323e-02,1.028073992974758294e-01,6.734236622480134493e-02,1.617378924670628271e-01,2.178459768892778434e-04,9.963232129889355165e-03
6.090000000000000000e+02,8.968012578176767136e+01,1.381463643357858473e+02,2.085194266761715554e+01,-4.948692881955274459e-01,7.486399458763605408e-02,-1.264226731482304800e+00,1.025545099052466991e-01,6.766295945251568633e-02,1.504976995110937077e-01,2.608091611103223245e-04,1.537192734286007591e-02
6.100000000000000000e+02,1.264244626464172150e+01,1.348015736116726657e+02,2.087605495662296562e+01,1.368492949880882437e+00,5.639232840916153650e-02,-1.278704527693701243e+00,9.869950535605939712e-02,6.753470498870306482e-02,1.468279687605802963e-01,2.268231161365656082e-04,1.325810408036049402e-02
6.110000000000000000e+02,8.336983354259469081e+01,1.484482976989112331e+02,2.323110170294237875e+01,-1.897268350528397463e+01,8.088820235764793143e-02,-1.762475888229597443e+00,9.891066425402131324e-02,6.837377881663103674e-02,1.822202058305645855e-01,2.548687142439686566e-04,1.474626540526930048e-02
6.120000000000000000e+02,2.778054553218131772e+01,1.368450865367235565e+02,2.080919381469544405e+01,-3.777463349932408399e-02,7.184063311261419671e-02,-1.932998673173130566e+00,1.015190859024367731e-01,6.754806594660914265e-02,1.444473038456283442e-01,2.479516453445666834e-04,1.877333028022200312e-02
6.130000000000000000e+02,1.453215115630729315e+02,1.620283148008684009e+02,2.284929259336010432e+01,-1.330886083675509646e+01,8.016202417905601840e-02,8.696568081406047535e-01,9.618160273165522745e-02,6.838729364399676047e-02,1.764527127792808459e-01,2.527979814148438955e-04,1.904687070510670266e-02
6.140000000000000000e+02,-4.097285019806218997e+01,1.425894677341589727e+02,2.038310064867081550e+01,-2.498484297984927238e+01,1.079202025236591922e-01,-2.367786493246065938e+00,1.104158713469586967e-01,6.727163497986517193e-02,1.737280639463451293e-01,2.377233005550611863e-04,9.615717659679249782e-03
6.150000000000000000e+02,7.209784255339910430e+01,1.891257751586902032e+02,2.250469745563185242e+01,-3.765992599854086365e+01,1.607319575881550888e-01,-6.542867829709969607e-01,1.021907551580828744e-01,6.798408543937728421e-02,1.384909703980079232e-01,2.201678272222445422e-04,1.043640179693006154e-02
6.160000000000000000e+02,5.596877638216639639e+00,1.352462020120266573e+02,2.084985324548399177e+01,1.899189053746316080e+00,4.947637999306180728e-02,-1.273935860242073392e+00,9.563507140493862635e-02,6.748134236392454299e-02,1.511134737495612446e-01,2.180922499179190944e-04,1.155319571821968386e-02
6.170000000000000000e+02,6.850020203588347556e+01,1.769057617546215226e+02,2.180515805804625273e+01,-1.656840759553303144e+01,1.114426415881571847e-01,-8.470294083301230792e-01,9.730960151911614842e-02,6.821402784721475321e-02,1.396700713665633697e-01,2.137060071731027185e-04,8.845215716780234147e-03
6.180000000000000000e+02,-7.575660083188525107e+01,1.957018855993352133e+02,2.229617557394799476e+01,-1.072699334851624826e+02,2.119593741597686487e-01,-2.868827055717469321e+00,1.036385750053077232e-01,6.803150382746164793e-02,1.270391728998144232e-01,1.412003200903844179e-04,6.896373500598435881e-03
6.190000000000000000e+02,9.655296709254940879e+01,2.385013247843513113e+02,2.291142980523492056e+01,-6.293637393828464610e+01,2.260487015378203346e-01,-1.632622660687349070e+00,1.061117950043790059e-01,6.803782252221840521e-02,1.372395496075907717e-01,1.052662926151284081e-04,7.352462536731233823e-03
6.200000000000000000e+02,5.723332250350441086e+01,1.441142936555644098e+02,2.362943129545862675e+01,-2.930963618843236418e+01,1.517703653477248116e-01,-2.228629524508671356e+00,1.088589200924044986e-01,6.827054790353868918e-02,1.643872666564928364e-01,1.880298016470314832e-04,1.175243621836325608e-02
6.210000000000000000e+02,-4.150204017705583226e+01,1.306550452440480399e+02,2.118829598729512753e+01,-7.275047104978058066e+00,5.417431040670900311e-02,-4.848559297396687340e-02,1.045564937081636392e-01,6.774633130674125037e-02,1.476241258949990698e-01,2.132071862277273920e-04,9.527786159724101894e-03
6.220000000000000000e+02,5.917802378865590640e+01,1.466613672113015241e+02,2.308649927669052815e+01,-3.389960771238115456e+01,1.141185148882143119e-01,-9.782382767304667603e-02,1.016533079468733836e-01,6.827284074630290966e-02,1.692908478747981726e-01,2.124869367012671001e-04,1.288448539514002594e-02
6.230000000000000000e+02,1.325402792177968081e+00,1.451456673494833467e+02,2.038738089600962766e+01,-1.757446672764724482e+01,1.226357377963249035e-01,-1.982255219102871946e+00,1.100578533216822752e-01,6.731417130879394084e-02,1.808621625548617884e-01,2.245976698930840022e-04,1.207627237271998236e-02
6.240000000000000000e+02,-2.800691926387294473e+01,1.365269494087127953e+02,2.131538267012816235e+01,-1.363125196345828982e+01,6.501345684024339988e-02,-7.745461845921628452e-01,9.919173117796137307e-02,6.775168820318075436e-02,1.467565558063322340e-01,2.274793237604788435e-04,1.031544229700657837e-02
6.250000000000000000e+02,-9.526269851122258103e+00,1.467680335711603732e+02,2.164024175813646877e+01,-4.820003615321007828e+01,1.094103245588961965e-01,4.433170520938655157e-01,1.072539797649213617e-01,6.808732311280364657e-02,1.697634102722263838e-01,2.523620930179892603e-04,1.734164113040504232e-02
6.260000000000000000e+02,-1.599513367077190935e+02,1.808420007257743691e+02,2.304331209502385036e+01,-9.591174180945938588e+01,2.055308367288370963e-01,-1.703921958185199648e+00,1.004604090046318371e-01,6.818462618195397784e-02,1.453393100504784263e-01,1.215744633769170492e-04,9.300939367530850627e-03
6.270000000000000000e+02,4.086448511898609581e+00,1.837556264373045281e+02,2.212587641909608038e+01,-1.001037621445674404e+02,1.979036727796123218e-01,-2.310932446923798178e+00,1.066562160849792718e-01,6.804394548846318114e-02,1.274525110610512657e-01,1.463996097587657696e-04,6.751592829952941278e-03
6.280000000000000000e+02,-7.545970452502454862e+01,1.623833083152500478e+02,2.072124887900049117e+01,-3.942844892613507124e+00,9.921048250260629253e-02,-8.429672654784627905e-01,9.483392273164453767e-02,6.740002600127155408e-02,1.466221035374310200e-01,1.611648928680966956e-04,9.428708040445321625e-03
6.290000000000000000e+02,1.201441951452102330e+01,1.313610966783789706e+02,2.109364139337542454e+01,-1.404221926187958935e+00,5.248591742658495485e-02,5.293367676241758635e-02,1.010403355418043186e-01,6.769419945784822812e-02,1.438337719447095875e-01,2.342017546862464007e-04,1.054267968786441398e-02
6.300000000000000000e+02,-9.503253839525700641e+01,1.431067456088092342e+02,2.032202093257718900e+01,-2.722496214679927107e+01,1.017292709059922362e-01,-1.839783599300509831e+00,1.113315651756223157e-01,6.726507740566260718e-02,1.862738954073115405e-01,2.471577147974131730e-04,9.440266082920660898e-03
6.310000000000000000e+02,-1.684540957848139442e+01,1.433706441269901291e+02,2.190039895842900464e+01,-2.520143802850879311e+01,9.368681962211054814e-02,-2.053659308410122009e+00,1.040059796412414472e-01,6.794799854441128939e-02,1.462117538058953226e-01,2.454064398939693830e-04,1.028895170071891102e-02
6.320000000000000000e+02,7.879611512688489938e+01,1.521808469675100923e+02,2.234617635166321392e+01,-5.814011904756200266e+01,1.333644634398767903e-01,-1.297692743388020320e+00,1.071441777559491992e-01,6.800757805305757131e-02,1.654312652034329034e-01,2.541014019964492701e-04,1.500313983850354999e-02
6.330000000000000000e+02,-5.985951195221232268e+01,1.775181387579984857e+02,2.128990943708222616e+01,-2.548943305912430013e-01,8.361572765449178102e-02,-8.369920068905060129e-01,9.612573735658544449e-02,6.789339710208917855e-02,1.397849046208046730e-01,1.816573249826394581e-04,7.672700967761372087e-03
6.340000000000000000e+02,9.928691058110732826e+00,1.361039410231817044e+02,2.085279797948139802e+01,1.593477657241970658e-01,6.799387807157664110e-02,-1.940821488275228157e+00,9.995440670260123672e-02,6.756227362362508815e-02,1.414532614738456262e-01,2.443369846855842102e-04,2.793056312154033882e-02
6.350000000000000000e+02,-1.341484245870061365e+01,1.533215097319382494e+02,2.306934435941256822e+01,-1.685110616989646815e+01,7.291257216894611592e-02,-1.288145782692332375e+00,9.799615340139768149e-02,6.837783636094496575e-02,1.801425916478222866e-01,2.535992286226914933e-04,1.666106805204551136e-02
6.360000000000000000e+02,-3.096039836518402311e+01,1.697686399545416691e+02,2.306440980059792878e+01,-8.148146281386510736e+01,1.939223866293847964e-01,-1.697240739185009950e+00,1.039642851856476397e-01,6.819521224110790258e-02,1.507129909340198803e-01,1.280052288305932732e-04,9.809301104164513257e-03
6.370000000000000000e+02,-2.168827145028251735e+01,1.389759927185388051e+02,2.125137243442390300e+01,-6.589128676505526805e+00,7.890527111330489229e-02,-8.657334145186947882e-01,9.725850407446441637e-02,6.768122128424799988e-02,1.467712121879885256e-01,2.079374902297450613e-04,1.093521998682776657e-02
6.380000000000000000e+02,-3.055847955504462199e+00,1.424328691015494996e+02,2.315554985052357395e+01,-3.805513183022092960e+01,1.455500177808936590e-01,-5.507737929211209416e-01,1.053722025826649700e-01,6.825606562932380605e-02,1.617429265920393988e-01,1.810268102616999501e-04,1.286272128312052412e-02
6.390000000000000000e+02,-1.227540576233333702e+01,1.470474746571711080e+02,2.054615119698851089e+01,-1.412895501781456709e+01,9.955468254291421903e-02,2.225935974757819180e-01,1.055660357410156958e-01,6.730727298202139608e-02,1.519168264519052958e-01,2.083016644862851791e-04,1.055979545280022122e-02
6.400000000000000000e+02,-1.064699960634562785e+02,1.756065290862045458e+02,2.224302445943642681e+01,-4.765680786447256168e+01,1.344599913629017096e-01,-1.758192478267983638e+00,1.030242306515417872e-01,6.798657327606995315e-02,1.266390721756586735e-01,2.118436150042204806e-04,7.427707330835735949e-03
6.410000000000000000e+02,-8.207391624273412845e+01,1.461122743287079970e+02,2.088644816032738305e+01,2.225650322412461857e-01,8.394432169668791799e-02,-3.253754493713882368e-01,1.009308813162908686e-01,6.743777174313309031e-02,1.501958960034928403e-01,2.370028582335739081e-04,1.186989829541043248e-02
6.420000000000000000e+02,1.011689536198028705e+00,1.365911385209189461e+02,2.161113756668554942e+01,-2.037310062225098761e+01,7.299721520440405342e-02,-1.257834271523515790e+00,1.016485143734524726e-01,6.794811176603049452e-02,1.432602590525334507e-01,2.519005723441627292e-04,1.109699791017279731e-02
6.430000000000000000e+02,7.068605233201125770e+01,1.744767037013479012e+02,2.169491205187464189e+01,-1.508661068622128631e+01,6.946222445621515196e-02,-5.886550473515663739e-01,9.995024722176240606e-02,6.813213401744233622e-02,1.512093683008486622e-01,2.199199814904547530e-04,6.749298970385298954e-03
6.440000000000000000e+02,4.132666432362441356e+01,1.382669609985114789e+02,2.170505924458419500e+01,-2.101958324240259302e+01,7.985762940531243581e-02,-1.705130748931380946e+00,1.022298201747486174e-01,6.794671213053903036e-02,1.478328548534909304e-01,2.576072063081158024e-04,1.051437379156608051e-02
6.450000000000000000e+02,1.906010144604843504e+01,1.440238280053284257e+02,2.042364333020345413e+01,-2.180793087784637763e+01,1.085915374495937252e-01,-3.093058661770860862e+00,1.095078244872953466e-01,6.729796122607405173e-02,1.805511430016694951e-01,2.520155666693087181e-04,1.154811035258361887e-02
6.460000000000000000e+02,-9.303514967867121399e+00,1.482031287446562828e+02,2.055408299170628084e+01,-1.409162346182818482e+01,8.802602761304206824e-02,3.322089992660760549e-01,1.044266952774091928e-01,6.732227116886982388e-02,1.556492158040346518e-01,2.033287674629268298e-04,1.039727215894293948e-02
6.470000000000000000e+02,2.337277090297866877e+01,1.352692961253000590e+02,2.159911465101714612e+01,-2.043422184216542448e+01,7.688656601321391948e-02,-8.422221670059322207e-01,1.030303533693265189e-01,6.796925534342351805e-02,1.495111000292802250e-01,2.595121362018529016e-04,1.329833194402281656e-02
6.480000000000000000e+02,-3.293153774773577425e+01,2.383709270246799008e+02,2.274768347657538925e+01,-1.243852943394591222e+02,2.667758495043617839e-01,-9.729823473792656330e+00,1.042847113621412636e-01,6.807293212674822569e-02,1.325648157411480621e-01,1.118555477529009851e-04,7.922298272786875914e-03
6.490000000000000000e+02,-1.369569200883101701e+02,1.784155251274436011e+02,2.196842557879665492e+01,-2.810936923668540288e+01,1.466650467008702163e-01,-1.367583191615384441e+00,9.619556049286270838e-02,6.830460917680072908e-02,1.497484850437157400e-01,2.189081554925685266e-04,1.081273097537023900e-02
6.500000000000000000e+02,-2.084080211324631904e+01,1.420060831645976123e+02,2.337931228413587803e+01,-2.701466591644155102e+01,8.823884865675628297e-02,-9.684587821397692142e-01,1.040240437816109809e-01,6.831266593145908506e-02,1.577675160676626775e-01,2.603520455751429877e-04,1.201074477958403303e-02
6.510000000000000000e+02,-1.233809845125780100e+02,2.305611416732495798e+02,2.324108640842244000e+01,-7.654306182284885551e+01,1.954804735854368536e-01,-1.771522885834613259e+00,1.056370179195861292e-01,6.811838636713504758e-02,1.391436476935913047e-01,9.611984204981681543e-05,7.585391678365430157e-03
6.520000000000000000e+02,1.540982760468800450e+01,1.421159759966144520e+02,2.338091461501057111e+01,-2.913906658337676703e+01,1.529881835992360495e-01,-2.112275395119258548e+00,1.065434971811488052e-01,6.826295825965060515e-02,1.562381961603793168e-01,1.774402165534792318e-04,1.511645633317434609e-02
6.530000000000000000e+02,-2.286523409793230144e+01,1.535826022969732492e+02,2.214282620294663673e+01,-3.110250773237809696e+01,1.316471070811910948e-01,-2.253889598853726639e+00,1.018598022616194615e-01,6.795386158189330172e-02,1.493942547898377549e-01,2.567671477660867234e-04,1.471091839892205329e-02
6.540000000000000000e+02,-1.078982952985091792e+01,1.325939644958029362e+02,2.129821058232019482e+01,-1.310924430977280686e+01,5.756974793330803253e-02,-3.589811478503391329e-01,1.058363903080978830e-01,6.778699744657899762e-02,1.434611459740433026e-01,2.195132472722392889e-04,9.490589571104270442e-03
